,tweet,bert_predict,lstm_predict,bert_lstm_predict
697,berbanding kuatkan usaha bipartisan untuk bentuk dasar menangani covid menyisih membeza darjat bermain politik kesudahan hanya membentuk jawatankuasa pelbagai pihak untuk menasihat darurat semata gagalsegagalnya,-1,-1,1
698,covid mematikan manusia jangan sampe mematikan rasa kemanusian juga,-1,-1,1
699,aturan hari jadwal vaksin nih eh gagal,-1,-1,-1
700,pemerintah gagal mengatasi pandemi covid rakyat dibuat paranoid dg diberlakukan ppkm akan diperpanjang mematikan penerangan kampung bunyi sirene meraung waktu kematian menyusul kematian dimana susana dibuat mencekanapakah sudah benar,-1,1,-1
701,pendataan vaksin sebenernya khawatir tp karena khawatiran mau coba eh tetiba tetangga bahas terus vaksin gagal gimana coba,-1,-1,-1
702,libur corona hari kali rb ajg rugi akeh fak,-1,1,-1
703,gagal pulkam ini sih klo kasus covid jkt naik,-1,-1,-1
704,rencana study exchange malay jg gagal gr gr corona,-1,-1,-1
705,daritadi sakit kepala lemes kirain covid taunya gagal dalam hidup,-1,1,-1
706,ayah mas medan pesen tiket kali untuk pulang gagal karna awal ppkm wajib vaksin secara bapaku punya darah tinggi gagal pulang naik bis bner di uji tahun sama allah semoga lolos bisa kuat ngadepin,1,1,-1
707,rugi daftar vaksin awal feb,-1,1,-1
708,wkwkwkw masjid sebelah kosan khutbah dibilang jgn takut corona corona dari allah harus tetap takut allah rumah sakit covid dikit covid jauh ada covid uda penyakit mematikan masa covid ga ke masjid ga silaturahmi,-1,-1,-1
709,dear covid udah kehilangan uang jajan jt bulan gagal kuliah lapangan gagal study tour pli jgn ga capek gitu ya beterbangan terus,-1,1,-1
710,pt kai yg ono udara ruginih yg darat rugi pasti yg salahin si covidambyar,-1,1,-1
711,orang madah balik beraya korang pakey jalan tikus gi beraya ingkar bah kakya kes naitkerajaan gagal bodo ka kau tok pasal vaksin lambatkena kau sik jadi menteri jak kau ingat mcm beli brg kkmaka vaksin ya bodo kali juak kau,-1,-1,-1
712,fak agenda gagal covid bgst ntar lebaran gue sendirian doang nih dikamar bgst,-1,-1,-1
713,covid sy msh berpikir sebuah virus mematikan sugesti yg ma ive karena sy tdk terpapar semoga sy keluarga tdk terpapar sy bilang bapakibu terlalu pikiran bermain dg kucing alihkan pikiran negatif,-1,-1,-1
714,china takkan merasa rugi juta jiwa mati mati sebuah eksperimen senjata biologis yg awalnya melanda daerah wuhan sekarang menjalar seluruh penjuru dunia covid chinese virus trump,-1,-1,-1
715,andai aja kode etik kedokteran bilang kalo orang terlibat penyebaran hoax percaya suatu situasi pandemi merugikan orang ketika org tsb sakit memerlukan tindakan medis dicuekin ga dirawat gmz yg ga percaya covid pgn nampol,-1,-1,-1
716,covid tidak berbahaya sebagian besar orang bagi sebagian orang penyakit mematikan mari sama melindungi sebagian ini covid mematuhi protokol kesehatan,1,1,1
717,sakit ati baca jempol netijen setiap akun pemerintah yg mengatqkan pencegahan covid malam dilarang kumpul alasan netijen mematikan rezekilah faktanya pemerintah bilang silahkan jualan tp ndak yg nongkrong alias beli bawa pulang mematikanmya dimana,-1,1,-1
718,teman adik kakak paman tante ayah ibu anak sdh byk meninggal krn covid kapan virus enyah muka bumi jaga prokes sobat krn covid benar nyata mematikan,-1,-1,-1
719,ternyata benar covid ganas mematikan berbahaya klo malam skrg sdh menyerang lampu penerangan jalan menular pol pp pedagang malam kalang kabut dagangannya berantakan mematikam usaha pedagang,-1,-1,-1
720,kalo harga dua suntikan vaksin kf idr kalo bayar dikembalikan jadi kayak harga makanan resto biar ga rugi pembulatan atas,-1,-1,-1
721,negara tinggal diam melawan covid cara dilakukan dianggap gagal banyak tidak patuh peraturan ayo taati menang,-1,-1,-1
722,jumat malam ketemu nganterin temen cerita sempet anosmia bulan yg dia termasuk denial pandemi ga cerita siapapun ga swab karna takut tau hasilnya cerita pas udah sembuh kembali tinggi hati seolaholah gejala covid td mematikan,-1,-1,-1
723,covid tdk pandang bulu saja agamanya apa statusnya tdk ikuti protokol kesehatan kemungkinan besar terkena covid yg mematikan,-1,1,-1
724,covid bukan mematikan manusia juga mematikan rasa kemanusiaanyg berkuasa keatas yg bawah tertindas,-1,-1,-1
725,gagal penanganan covid sukses menakut rakyat hahaha tahun dilarang mudik dengan dalil mudik membahayakan orang tua dikampung,-1,1,-1
726,vaksin syarat tensi minimal berapanya gt ga sih takut gabisa tidur besok gagal vaksin sedi,-1,-1,-1
727,hari para lansia kecewa gagal vaksin covit vaksinya habis,-1,-1,-1
728,kemarin ramai yg tega motong bansos corona ada yg motong kabel rumah pompa para tukang potong yg lakukan merugikan rakyat klo menyalurkan hobi motong tunggu lebaran haji,-1,-1,-1
729,yhaa gagal staycation gagal vaksin,-1,1,-1
730,meninggal kecelakaan covidkan serangan jantung dicovidkan asam lambung dicovidkan asma dicovidkan kanker dicovidkan gagal ginjal dicovidkan yang parahnya meninggal krn kena santet di covidkan rs kejar setoran dana covid,-1,-1,-1
731,ga perlu satgas ga perlu vaksin ga perlu rapid swab anggaran tidak berguna tinggal bagiin aja duit anggaran kegiatan diatas terus indonesia lockdown minggu dijamin normal asal pembagiannya rata kaga korup,-1,-1,-1
732,gagal ikut vaksin krn demam pdhl udh excited daftar pertama cuy,-1,-1,-1
733,teruntuk camer mohon maaf lebaran kami ga nganterin anak mudik aturan makin rancu covid menjadi momok mematikan kami perantauan,-1,-1,-1
734,kemaren gagal vaksin gue keburu kesel gara suruh fc ktp hari gagal vaksin kurang tidur,-1,-1,-1
735,covid hanya mematikan manusia bisa mematikan rasa kemanusiaan,-1,-1,-1
736,memang benar virus bermutasi menjadi ganas mematikan saat sudah gak lagi manusia dunia virus bermutasi seiring banyaknya manusia memiliki kekebalan alami dari vaksin,-1,-1,-1
737,ada ya orang arogan sukursukur sembuh covid terus ngomong orangorang ya covid gak mematikan ternyata,-1,-1,-1
738,memang covid mematikan yang mati yang masuk rs,-1,-1,-1
739,orang divaksin gagal vaksin,-1,-1,-1
740,minum vitalong uc hic bearbrand berbarengan kena corona kaga gagal ginjal iya amit amit,-1,-1,-1
741,gagal paham harus demo saat status covid naik pasca lebaran,-1,-1,-1
742,dunia menarik nih beritanya saham gamestp tiba tiba naik alhasil korporat serakah rugi gede covid udah dapet gold play button kemarin kasus brand outdoor gear sekonyongkonyong surat keberatan dunia lucu suka deh,1,1,1
743,ada bbrp pemda mnyetop update covid takut dibilang gagal informasi penting bkn utk menakut tp dgn mngetahui update dpt lbih myakinkan lg masyarakat bhw covid nyata berbahaya mk hrus taat prokes,-1,-1,-1
744,juli gagal vaksin juli menerima kabar buruk,-1,-1,-1
745,corona fak gagal gue malang,-1,-1,-1
746,gagal vaksin yg kali,-1,1,-1
747,yg bikin masyarakat pd gamau vaksin apaansi pdhl gak rugi gapercaya cvd ya bodo tp seenggaknya lo vaksinlah,-1,-1,-1
748,gagal vaksin katanya kuota penuh laah begimane inpo kaga jela,-1,1,-1
749,gagal vaksin untungnya tetep wkkw,-1,1,-1
750,semoga tidak mudik lebaran sekalian mendapat berkah allah swt terhindarkan gelombang covid yg mematikan spt india,-1,1,-1
751,pondasi dasar kehidupan manusia kesehatan cepat batasi pergerakn manusia penyebaran covid yg mematikan semua sendi pemerintahan kolaps,-1,-1,-1
752,bahagia banget punya ortu yg nurut banget suruh vaksin oke pake masker oke gak keluar rumah oke minum vitamin oke bahagia aja gt beliau dikasih tau yg baik dan sadar kalp covid bener mematikan,1,1,1
753,belum terima apaapa jawapan pendaftaran vaksin lembab,-1,-1,-1
754,belum divaksin vaksin pas liburan merasa rugi klo misalnya demam efek vaksin udhlah liburan kmren gagal masa yg gagal,-1,1,-1
755,kena covid gue janji bakal donorin plasma pasien yg berjuang melawan covid akhir nya hari ada kesempatan tp sayang di ambil sampel darah ternyata antibodi tubuh gue utk ngelawan virus covid nya udah ada gagal deh menunaikan donor plasma,-1,-1,-1
756,gagal vaksin kedua bismillah udah bener mikir positif berdoa semoga baik baik,1,1,1
757,fungsi mendeteksi memutus mata rantai penyebaran virus cepat diketahui sedikit potensi org tertular biaya untuk merawat pasien covid mahal memang situ pedagang mestinya jgn tambah rugi,-1,-1,-1
758,tidak percaya dgn coronakarna kematian pasti hukumnya walopun mati nantiitu berarti sakit kena corona penyakit mematikan memang karna ajal takdir,-1,-1,-1
759,ges jaga kesehatan ya kalo keperluan pergi lumayan pake maskernya didouble ya masker medis terus knot baru pake masker kain covid dan mematikan,-1,1,-1
760,gara gara vaksin diet gua gagal alias lapar mulu anj,-1,1,-1
761,tragedi datang silih berganti awal tahun jatuh nya pesawat tanah longsor gunung merapi skr banjir dimana sedangkan bangsa masih trus melawan virus mematikan covid mari semua mengangkatkan tangan berdoa,-1,-1,-1
762,ptn yang tes unsri jari jakarta gimana katanya pesawat pcr vaksin baru tahun belum vaksin aku gagal berangkat,-1,-1,-1
763,sebenernya rugi vaksin sih mau divaksin ngeluh,-1,-1,-1
764,tahun punya tiket pesawat yg gagal gegara corona tahun mudik dilarang gapapa kuat cuma butuh kuota wifi yg lancar aja biar teutep lihat wajah pak zul tercinta masih pen pulang,-1,1,-1
765,indonesia org nya hebat gmn si dijadiin uang liat yg jual kartu vaksin eceran ada yg jual tabung gas diecer mengatasnamakan perusahaan coba atuh yg bermanfaat dikit tdk merugikan org biar hidup sejahtera lahir batin,1,1,1
766,efek corona mematikan memiskinkan memenjarakan,-1,-1,-1
767,sampe gua kemusuhan rs tempet bude gue dirawat gagal jantung edem paru dimasukin bangsal covid ntahlah gapaham ya dulu kisruh gajelas gitu sih ya yo gajelas,-1,-1,-1
768,individu kelompok yg menyebar hoax terkait covid adalah orangorang sakit hati usaha bisnisnya tutup mencoba denial jatohnya sentimen pribadi yg merugikan orang,-1,1,-1
769,imun masyarakat turun ppkm darurat gagal diperpanjang lebih baik coba cara yaitu para pejabat yg gagal menangani covid mundur imun masyarakat tambah naik covid segera teratasi,-1,1,1
770,anak sma gagal study tour gara gara corona,-1,-1,-1
771,buzzer hina propinsi termiskin kalau pakai otak pintar artinya jokowi gagal benar kata rocky gerung habis covid terbitlah dungu,-1,-1,-1
772,td yang lewat katanya rugi corona ga dpt uang jajan lupa masi sehat sampe dan lebih mahal dr uang jajan dia jangan lupa bersyukur yaa ol,-1,1,-1
773,oke gue uda divaksin terus ada berita mutasi virus baru asal india nyebarnya cepet banget cukup mematikan jadi vaksin sinovac masuk badan kemarin ngebentuk antibodi varian baru ga yg uda vaksin aja ad yg msh bs positif kmrn,-1,-1,-1
774,ga sih doain orang cepet meninggal minimal penyakitan jujur udah sestres banyak rencana gagal gara covid malah banyak orang gapercaya covid ngeremehin itu,-1,-1,-1
775,terkini perintah kawalan pergerakan pkp penuh akan dilaksanakan kes penularan covid gagal dikawal menjelang februari kredit,-1,1,-1
776,aja pemerintah gue becus menangani pandemi berani sanksi orang pake masker kluyuran kongkow gajelas mudik lebaran gencar vaksinasi ma al intensive indonesia ga banned belgia banyak di banned rugi negara,-1,-1,-1
777,isunya radikal radikul taliban talibun toleransi toleransu hoax huax kudran kadrun nyatanya korupsi merajalela hutang menggunung ekonomi nyungsep kpk dilemahkan buzzerrp bebas bumn rugi jabatan dibagibagi covid terkendali kemiskinan meroket,-1,-1,-1
778,teringat dah kali gagal daftar vaksin,-1,1,-1
779,rencana gagal rencana gagal gagal gagal kabeh covid asuu,-1,1,-1
780,gua bingung org yg mempermasalahkan perlunya ktp untuk vaksinasi ya kalo lu gak kasih ktp lu ya udh gak udah vaksin cuy yg rugi lu kok kalo kena covid baru tau rasa ntar lu koar kalo pemerintah gak tegas dllnya pemerintah udh kasih solusi,-1,-1,-1
781,nenek gagal vaksin hari karena gula darahnya tinggi,-1,1,-1
782,covid kembali parah nih akan gagal untuk kedua kalinya nih lebaran bareng ortu kampung halaman rindu ngumpul temen nongkrong kafe kaya lebih kangen pemilu sih biar kasus covid tiba tiba turun,-1,1,-1
783,cadangan kpd pkp gagal mohon lanjutkan pkp syarat penguatkuasa dari pesakit positif covid rondaan tangkapan dgn kompaun ludah mulut gigit tengkuk yg engkar langgar sop pkp,-1,-1,-1
784,sy habis nonton podcast deddy sm pak luhut yg diambil dr sedang dimasa capeklelah baiknya menahan redam amarah emosi yok ngelakuin yg baikbaik ajalah terkait covid kita gagal soal kepatuhan yok maskernya dipakai yg benar,1,1,1
785,libur corona hari hari kali rb anjir rugi,-1,1,-1
786,kasian banget dah liat pedagang ditindak kasar aparat pas ppkm kayak kaga nuraninya banget dibilangin santai aja gt kalo diborong dagangannya emang dah covid bisa bikin manusia mati bisa juga tuh mematikan rasa kemanusiaan,-1,-1,-1
787,gagal vaksin kerjaan ga ditinggal,-1,-1,-1
788,aluminium vaksin mercury penyebab terjadinya sumbatan pembuluh darahpada ateroschlerosis efek mematikan nya manjur peminum statin efeknya pada yg muda bikin lemot bloon makin gak waras aja otaknya,-1,-1,-1
789,aku vaksin orang orang berguna tidak perlu vaksin,-1,-1,1
790,udh ngantri ujung nya gagal vaksin,-1,1,-1
791,kapasitas igd realita pasien covid semua pd impending gagal napas,-1,1,-1
792,hari gagal screening vaksin garagara batuk,-1,1,-1
793,china gue tandain lu ya moga kalo beneran senjata biologis ditenggelemin allah kasih azab petir mematikan sebulan kali waktu corona masih sampe skrng,-1,-1,-1
794,dahla sedih takmau belajaq jadi belajaq aku gagal kecewa dapat vaksin,-1,-1,-1
795,random banget nangisin konser waktu gagal gara corona bener udah nyiapin uang beli tiket konser paling karena pengen liat sedeket tapi gue mikir allah nyiapin terbaik untuk gue,1,1,-1
796,hasil evaluasi ppkm darurat dianggep gagal gak penurunan jumlah kasus covid yg tanggung jawabkira rakyat dapet kompensasi gak ya,-1,-1,-1
797,gagal vaksin ada batuk,-1,1,-1
798,berupaya sektor ekonomi penanganan covid seimbang mengutamakan kesehatan tetapi mematikan penghidupan kata pemprov jatim,-1,-1,1
799,murka bgt kali gagal mulu mau vaksin,-1,1,-1
800,emang si msih sehat msih ngomong itu soal anjuran pemerintah mengenai covid apa ada rasa empati pun mereka petugas kesehatan berjuang nafas terakhir mereka gagal berjuang untuk sembuh,1,1,-1
801,ekonomi amburadul penanganan covid jelek korupsi juara bumn rugi utang ugalugalan penegakan hukum timpang anak bangsa terbelah pengangguran bertambah juga memuji tolol bngt,-1,-1,-1
802,bersyukur aja kerja apapun itu halal sah sah asal merugikan orang selama covid susah nyari kerjaan fokus diri jaga kesehatan,1,-1,1
803,undangan reuni pasca covid kayanya bakal jadi pengganti undangan bukber beberapa tahun belakangan gagal,-1,1,-1
804,tahun aku gagal bukber circle smp tahun pertama krn ketiduran dah paling bodoh sih nya ketiduran anjir tahun kedua grgr corona tahun ketiga krn ga berani minta izin,-1,1,-1
805,para menteri yg gagal menangani silahkan secara terhormat rakyat butuh kerja nyata kalian sbg kuli rakyat,-1,-1,1
806,membaca bnyknya org kcil yg jiwanya terselamatkan krn gagal mendapat pertolongan dr tetangga anak bilang berarti masa covid org miskin harus punya duit ya minimal untuk tes antigen kalau hasilnya positif harus isoman sakit sad,-1,-1,-1
807,hebat nkri ditakuti negara negara dunia mulai menutup mereka terhubung nkri kehebatan rezim sayang didalam perekonomian nkri dinilai olh bank dunia termasuk negara dibawah garis menengah ditakuti covid virus flu mematikan,-1,-1,-1
808,thn kmrn lbp beri tugas sm jokowi sbg ketua penanganan covid tp gagal skr pilih lg sm jokowi utk menangani pulau jawa sbnrnya presiden jokowi bisa kerja tdk sih ms org yg gagal tunjuk lg utk menangani penanggulangan covid,-1,-1,-1
809,siap antri vaksin eh baru inget kuliah jam yah batal deh rejekinya divaksin sebenernya rugi sunscreen diapply muka,-1,-1,-1
810,covid hanya mematikan manusia penghidupan,-1,-1,-1
811,kelompok elit global menciptakan virus mematikan menyebar cepat membunuh ratusan juta manusia bumi kelompok kemudian membuat vaksin untuk melawan virus tanpa orangorang tahu vaksin ternyata didesain untuk membuat mandul penggunanya,-1,-1,-1
812,gagal ketemu temen gue corona emang lu ya,-1,-1,-1
813,kemenag ri mengajak masyarakatnya berdoa terbebas dri pandemi corona woi doa doang tindakan yg rugi bos wkwkwk hari aneh aja heran,-1,-1,-1
814,apapun peraturan yg buat tetap aja gagal gk bakal kembali semula corona saudara virus flu batuk jadi masyarakat perlu kwatir cukup jaga kesehatan ketika gejala batuk flu menyerang cukup beli obat apotek warung,-1,1,-1
815,kapitalisme terbukti gagal menyelesaikan pandemi covid anak termasuk yg menjadi korban,-1,1,-1
816,woe covid udahan napaa mo makan gultik nehh blok nya langsung mo hunting foto nihh daerah bahkan gagal pertama kalinya naek pesawat gegara elu,-1,1,-1
817,nugas nonton mata najwa menyusul negara indo sudah gagal mengatasi covid,-1,-1,-1
818,jadi rakyat gagal peranan individu untuk mengekang penularan covid stay safe everyone,-1,1,-1
819,ngomong orang ga percaya covid aja kaya orang percaya bumi datar dijelasin panjang lebar susah ngerti lagi ga percaya covid ujung nya merugikan orang,-1,-1,-1
820,menterimenteri india letak jawatan beramairamai kerana gagal tangani covid,-1,1,-1
821,ya pokoknya gue hidup enak aja drama dikasih cobaan covid ada merusak mental menggerogoti imun berhasil sembuh gagal gugur,1,1,-1
822,vaksin corona kabar yg rakyat korbannya jokowi gagal memberantas pandemi,-1,1,-1
